GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000268194	2	121221911	121223697	6	2	1474097	-0.10582	0.54214	LINC01101
ENSG00000074047	2	121493199	121750229	1325	147	1474097	-1.4519	0.92673	GLI2
ENSG00000115112	2	121974163	122042783	320	54	1474097	0.78384	0.21657	TFCP2L1
ENSG00000074054	2	122095352	122407163	1358	40	1474097	1.7625	0.038992	CLASP1
ENSG00000155438	2	122484521	122494499	50	13	1474097	0.81534	0.20744	NIFK
ENSG00000211460	2	122494679	122525429	115	33	1474097	1.9691	0.024472	TSN
ENSG00000155052	2	124782864	125672864	4433	225	1474097	-0.13729	0.5546	CNTNAP5
ENSG00000136732	2	127413509	127454246	264	50	1474097	-0.49689	0.69037	GYPC
ENSG00000237524	2	127656472	127659673	22	5	1474097	0.86923	0.19236	AC114783.1
ENSG00000136717	2	127805603	127864931	391	53	1474097	1.9704	0.024396	BIN1
ENSG00000186684	2	127941696	127977654	167	33	1474097	-0.33305	0.63045	CYP27C1
ENSG00000163161	2	128014866	128051752	148	43	1474097	-0.32534	0.62754	ERCC3
ENSG00000169967	2	128056306	128146041	358	41	1474097	-0.48204	0.68511	MAP3K2
ENSG00000115718	2	128176003	128186822	46	13	1474097	-1.2007	0.88507	PROC
ENSG00000163166	2	128193783	128284462	370	43	1474097	-0.85426	0.80352	IWS1
ENSG00000169994	2	128293378	128395304	501	67	1474097	-0.92923	0.82362	MYO7B
ENSG00000072163	2	128395956	128439360	265	54	1474097	0.17406	0.43091	LIMS2
ENSG00000144230	2	128403439	128410213	55	25	1474097	-1.4408	0.92517	GPR17
ENSG00000136709	2	128458596	128568761	443	56	1474097	0.65574	0.25599	WDR33
ENSG00000173349	2	128458597	128461385	16	9	1474097	1.5365	0.062207	SFT2D3
ENSG00000144231	2	128603840	128615731	60	16	1474097	-0.44449	0.67166	POLR2D
ENSG00000144233	2	128619204	128643496	87	27	1474097	1.3019	0.096472	AMMECR1L
ENSG00000136715	2	128698791	128785694	348	48	1474097	-0.045147	0.518	SAP130
ENSG00000136731	2	128848774	128953251	467	50	1474097	1.3897	0.082311	UGGT1
ENSG00000136720	2	128994290	129076151	474	84	1474097	-0.10305	0.54104	HS6ST1
ENSG00000222014	2	130737235	130740311	13	4	1474097	-0.13444	0.55347	RAB6C
ENSG00000196604	2	130831108	130886795	26	15	1474097	0.4341	0.33211	POTEF
ENSG00000152076	2	130896860	130902707	26	11	1474097	0.44751	0.32725	CCDC74B
ENSG00000136699	2	130908981	130940323	101	20	1474097	0.91199	0.18089	SMPD4
ENSG00000152082	2	130939310	130948302	53	16	1474097	1.1664	0.12172	MZT2B
ENSG00000152086	2	130949318	130956034	41	14	1474097	1.6902	0.045492	TUBA3E
ENSG00000136710	2	131095814	131099922	11	7	1474097	-1.1405	0.87297	CCDC115
ENSG00000136718	2	131099798	131105383	27	15	1474097	0.2367	0.40644	IMP4
ENSG00000072135	2	131113580	131132982	75	18	1474097	-1.6589	0.95143	PTPN18
ENSG00000196834	2	131217028	131267239	17	7	1474097	-1.9457	0.97415	POTEI
ENSG00000152093	2	131278770	131285579	2	1	1474097	0.46586	0.32066	CFC1B
ENSG00000184761	2	131296668	131307456	1	1	1474097	-0.22677	0.5897	AC013269.5
ENSG00000183292	2	131328402	131341734	4	2	1474097	-0.96449	0.8326	AC140481.2
ENSG00000136698	2	131350339	131357123	5	1	1474097	-0.99414	0.83992	CFC1
ENSG00000222038	2	131369054	131415664	22	6	1474097	-0.90775	0.81799	POTEJ
ENSG00000173302	2	131486643	131487909	4	2	1474097	-0.61864	0.73192	GPR148
ENSG00000178171	2	131513008	131525707	50	20	1474097	-2.1549	0.98441	AMER3
ENSG00000136002	2	131594489	131804836	979	103	1474097	1.2686	0.10228	ARHGEF4
ENSG00000152102	2	131805449	131851033	138	36	1474097	1.0429	0.1485	FAM168B
ENSG00000115762	2	131862420	132111282	821	59	1474097	1.0102	0.1562	PLEKHB2
ENSG00000188219	2	131975882	132022965	37	6	1474097	-0.69352	0.75601	POTEE
ENSG00000178206	2	132044330	132050127	19	7	1474097	-0.99193	0.83938	CYP4F31P
ENSG00000173272	2	132222473	132250316	200	25	1474097	1.4116	0.079039	MZT2A
ENSG00000075886	2	132233666	132240507	32	6	1474097	1.5329	0.062647	TUBA3D
ENSG00000163040	2	132285248	132291239	29	14	1474097	0.73076	0.23246	CCDC74A
ENSG00000197927	2	132479948	132524973	160	24	1474097	0.064116	0.47444	C2orf27A
ENSG00000186825	2	132552534	132559234	11	6	1474097	0.75608	0.2248	C2orf27B
ENSG00000163046	2	132905164	133015542	208	62	1474097	-2.3505	0.99063	ANKRD30BL
ENSG00000183840	2	133174147	133404132	1155	120	1474097	-1.7472	0.95969	GPR39
ENSG00000150551	2	133402426	133429152	136	22	1474097	0.14263	0.44329	LYPD1
ENSG00000176771	2	133429374	134326034	4192	285	1474097	-0.031227	0.51246	NCKAP5
ENSG00000269686	2	133874577	133876625	13	6	1474097	-2.1942	0.98589	AC011755.1
ENSG00000152127	2	134877554	135212192	1649	134	1474097	-0.4992	0.69118	MGAT5
ENSG00000152128	2	135213330	135476570	1169	93	1474097	3.8112	6.916e-05	TMEM163
ENSG00000153086	2	135596117	135659604	248	34	1474097	3.479	0.00025165	ACMSD
ENSG00000082258	2	135675805	135716912	144	23	1474097	2.5951	0.0047276	CCNT2
ENSG00000176601	2	135722061	135805038	323	42	1474097	1.7058	0.044019	MAP3K19
ENSG00000115839	2	135809835	135933964	343	43	1474097	1.5471	0.060922	RAB3GAP1
ENSG00000121988	2	135894486	136288806	1075	36	1474097	-0.065607	0.52615	ZRANB3
ENSG00000048991	2	136289025	136482840	470	49	1474097	0.35729	0.36044	R3HDM1
ENSG00000144224	2	136499189	136542625	127	20	1474097	-1.0375	0.85024	UBXN4
ENSG00000115850	2	136545410	136594750	178	30	1474097	-1.3886	0.91753	LCT
ENSG00000076003	2	136597196	136633996	114	31	1474097	-1.2283	0.89033	MCM6
ENSG00000115866	2	136664247	136743670	213	30	1474097	-0.90901	0.81833	DARS
ENSG00000121966	2	136871919	136875735	15	9	1474097	0.59079	0.27733	CXCR4
ENSG00000144229	2	137523115	138435287	4664	178	1474097	-3.2419	0.99941	THSD7B
ENSG00000150540	2	138721590	138773930	177	26	1474097	-1.7596	0.96076	HNMT
ENSG00000144228	2	139259371	139331117	211	50	1474097	-1.2824	0.90015	SPOPL
ENSG00000144227	2	139428342	139537918	542	86	1474097	-1.3813	0.91641	NXPH2
ENSG00000168702	2	140988992	142889270	11383	368	1474097	-2.1695	0.98498	LRP1B
ENSG00000115919	2	143635067	143799890	781	63	1474097	-0.46168	0.67784	KYNU
ENSG00000075884	2	143848931	144525921	2614	191	1474097	0.14751	0.44136	ARHGAP15
ENSG00000121964	2	144695635	145090135	1170	98	1474097	-0.53315	0.70304	GTDC1
ENSG00000169554	2	145141648	145282147	395	98	1474097	-1.0674	0.8571	ZEB2
ENSG00000121989	2	148602086	148688393	293	38	1474097	2.5199	0.0058688	ACVR2A
ENSG00000115947	2	148687968	148779147	359	41	1474097	2.5279	0.0057369	ORC4
ENSG00000204406	2	148778580	149275805	1977	110	1474097	1.6442	0.05007	MBD5
ENSG00000135999	2	149402009	149545130	548	34	1474097	-1.8182	0.96548	EPC2
ENSG00000168280	2	149632819	149883273	581	41	1474097	-1.0696	0.8576	KIF5C
ENSG00000150556	2	149894621	150071776	868	77	1474097	-1.6903	0.95451	LYPD6B
ENSG00000187123	2	150186499	150330662	549	59	1474097	-0.89559	0.81476	LYPD6
ENSG00000168288	2	150426148	150444330	70	20	1474097	-0.63843	0.7384	MMADHC
ENSG00000115963	2	151324709	151395525	293	47	1474097	-1.003	0.84207	RND3
ENSG00000222031	2	151857734	151905288	286	37	1474097	0.74033	0.22955	AC023469.1
ENSG00000184898	2	152104454	152118393	54	16	1474097	1.7973	0.036145	RBM43
ENSG00000123609	2	152126979	152146571	113	20	1474097	1.2707	0.10192	NMI
ENSG00000123610	2	152214106	152236560	91	18	1474097	0.01945	0.49224	TNFAIP6
ENSG00000080345	2	152266397	152364527	486	53	1474097	-0.32761	0.6284	RIF1
ENSG00000183091	2	152341850	152591001	899	90	1474097	-0.27544	0.60851	NEB
ENSG00000162980	2	152645498	152685006	159	41	1474097	-1.0937	0.86296	ARL5A
ENSG00000182389	2	152689290	152955593	1145	66	1474097	0.61206	0.27025	CACNB4
ENSG00000115145	2	152973315	153032506	273	37	1474097	-0.39851	0.65487	STAM2
ENSG00000157827	2	153191751	153506348	1569	112	1474097	-0.81873	0.79353	FMNL2
ENSG00000196504	2	153508107	153574511	258	37	1474097	-0.32271	0.62654	PRPF40A
ENSG00000177917	2	153574407	153617767	199	43	1474097	-1.5547	0.93999	ARL6IP6
ENSG00000177519	2	154333852	154335322	5	3	1474097	-0.60731	0.72818	RPRM
ENSG00000144278	2	154728426	155310361	2858	102	1474097	-1.9883	0.97661	GALNT13
ENSG00000162989	2	155554811	155714863	772	87	1474097	-0.031711	0.51265	KCNJ3
ENSG00000153234	2	157180944	157198860	37	18	1474097	-2.2765	0.98859	NR4A2
ENSG00000115159	2	157291802	157470247	658	58	1474097	0.4983	0.30914	GPD2
ENSG00000136542	2	158114110	158170723	266	29	1474097	-1.0404	0.85091	GALNT5
ENSG00000136541	2	158175137	158184225	31	15	1474097	-0.41366	0.66044	ERMN
ENSG00000115165	2	158271131	158345473	307	61	1474097	-2.0791	0.98119	CYTIP
ENSG00000123612	2	158383279	158485517	301	76	1474097	-2.0955	0.98193	ACVR1C
ENSG00000115170	2	158592958	158732374	497	93	1474097	1.7387	0.041042	ACVR1
ENSG00000007001	2	158733214	158992666	1332	121	1474097	-1.1995	0.88483	UPP2
ENSG00000153237	2	159027593	159313265	1736	92	1474097	0.84247	0.19976	CCDC148
ENSG00000144283	2	159313476	159539391	1100	50	1474097	-0.49936	0.69124	PKP4
ENSG00000163331	2	159651829	159719293	440	57	1474097	-1.5636	0.94104	DAPL1
ENSG00000115183	2	159825146	160089170	1354	97	1474097	-2.8952	0.99811	TANC1
ENSG00000196151	2	160092304	160143310	346	27	1474097	-0.039307	0.51568	WDSUB1
ENSG00000123636	2	160175490	160473203	1406	100	1474097	-1.7722	0.96182	BAZ2B
ENSG00000136536	2	160569000	160627538	365	36	1474097	-1.3529	0.91196	MARCH7
ENSG00000241399	2	160625364	160654753	156	32	1474097	-1.6566	0.9512	CD302
ENSG00000248672	2	160628362	160761221	793	56	1474097	-0.12707	0.55056	LY75-CD302
ENSG00000054219	2	160628362	160761260	793	56	1474097	-0.12707	0.55056	LY75
ENSG00000153246	2	160788519	160919121	721	69	1474097	0.30748	0.37924	PLA2R1
ENSG00000115221	2	160956177	161128399	740	81	1474097	1.0645	0.14355	ITGB6
ENSG00000153250	2	161128662	161350305	854	67	1474097	3.4426	0.00028802	RBMS1
ENSG00000136560	2	161993419	162092732	311	42	1474097	0.12126	0.45174	TANK
ENSG00000115233	2	162164549	162268228	312	49	1474097	-0.067289	0.52682	PSMD14
ENSG00000136535	2	162272605	162282381	24	15	1474097	-0.74886	0.77303	TBR1
ENSG00000144290	2	162280843	162841792	2080	66	1474097	-0.29352	0.61544	SLC4A10
ENSG00000197635	2	162848751	162931052	320	43	1474097	0.75287	0.22577	DPP4
ENSG00000115263	2	162999392	163008914	21	7	1474097	-1.4519	0.92673	GCG
ENSG00000078098	2	163027194	163101661	231	36	1474097	-1.1716	0.87933	FAP
ENSG00000115267	2	163123589	163175213	198	21	1474097	0.11499	0.45423	IFIH1
ENSG00000115271	2	163175350	163228105	127	39	1474097	-1.7153	0.95685	GCA
ENSG00000184611	2	163227917	163695240	1902	165	1474097	1.6934	0.045188	KCNH7
ENSG00000182263	2	164449906	164592522	532	86	1474097	-0.31936	0.62527	FIGN
ENSG00000115290	2	165349322	165478358	463	79	1474097	-0.45056	0.67385	GRB14
ENSG00000082438	2	165510134	165700189	942	73	1474097	-0.60981	0.72901	COBLL1
ENSG00000169507	2	165752696	165812035	300	40	1474097	-2.4282	0.99241	SLC38A11
ENSG00000153253	2	165944032	166060577	461	52	1474097	1.5985	0.05496	SCN3A
ENSG00000136531	2	166095912	166248818	747	68	1474097	1.8505	0.032123	SCN2A
ENSG00000178662	2	166326157	166545917	757	69	1474097	0.52603	0.29943	CSRNP3
ENSG00000115339	2	166604101	166651192	162	43	1474097	0.3333	0.36946	GALNT3
ENSG00000123607	2	166713985	166810353	437	50	1474097	-1.4914	0.93207	TTC21B
ENSG00000144285	2	166845670	166984523	705	52	1474097	-0.91994	0.8212	SCN1A
ENSG00000169432	2	167051695	167232503	850	77	1474097	0.37706	0.35307	SCN9A
ENSG00000136546	2	167260083	167350757	394	47	1474097	-2.6198	0.9956	SCN7A
ENSG00000163092	2	167744997	168116263	1865	76	1474097	0.30258	0.38111	XIRP2
ENSG00000172318	2	168675182	168730551	173	55	1474097	-0.30263	0.61891	B3GALT1
ENSG00000198648	2	168810530	169104651	1661	96	1474097	3.9754	3.5126e-05	STK39
ENSG00000172292	2	169312372	169631644	1725	140	1474097	-0.8521	0.80292	CERS6
ENSG00000163072	2	169643049	169722024	428	62	1474097	-0.61136	0.72952	NOSTRIN
ENSG00000152253	2	169690642	169769881	461	57	1474097	-0.34261	0.63406	SPC25
ENSG00000152254	2	169757750	169766505	46	23	1474097	0.20837	0.41747	G6PC2
ENSG00000073734	2	169779448	169887832	580	61	1474097	-0.59252	0.72325	ABCB11
ENSG00000073737	2	169921299	169952677	99	43	1474097	-1.6849	0.95399	DHRS9
ENSG00000081479	2	169983619	170219195	1205	127	1474097	-0.7553	0.77496	LRP2
ENSG00000163093	2	170335688	170382432	179	41	1474097	-1.3606	0.91318	BBS5
ENSG00000251569	2	170335990	170382432	178	41	1474097	-1.4203	0.92224	RP11-724O16.1
ENSG00000239474	2	170366212	170382772	53	27	1474097	-1.4615	0.92806	KLHL41
ENSG00000138399	2	170386259	170430385	183	42	1474097	-3.5178	0.99978	FASTKD1
ENSG00000138398	2	170440850	170497916	299	28	1474097	-0.92769	0.82322	PPIG
ENSG00000154479	2	170501935	170550943	258	20	1474097	-0.7062	0.75997	CCDC173
ENSG00000144362	2	170550975	170558218	23	12	1474097	-0.98653	0.83806	PHOSPHO2
ENSG00000213160	2	170550998	170633499	501	49	1474097	-1.6945	0.95491	KLHL23
ENSG00000138385	2	170648443	170668574	100	31	1474097	0.59788	0.27496	SSB
ENSG00000138382	2	170666591	170681441	73	20	1474097	0.45101	0.32599	METTL5
ENSG00000144357	2	170683968	170940641	1272	40	1474097	0.88221	0.18883	UBR3
ENSG00000071909	2	171034655	171511681	2877	262	1474097	0.036396	0.48548	MYO3B
ENSG00000222033	2	171568961	171571077	6	3	1474097	-0.61419	0.73045	LINC01124
ENSG00000204335	2	171571861	171574588	9	4	1474097	-0.37151	0.64487	SP5
ENSG00000204334	2	171640296	171655481	72	16	1474097	-1.1929	0.88354	ERICH2
ENSG00000128683	2	171669723	171717661	232	43	1474097	-2.0066	0.9776	GAD1
ENSG00000115806	2	171784974	171823639	158	34	1474097	-2.0188	0.97825	GORASP2
ENSG00000198586	2	171847333	172087824	996	54	1474097	-1.8441	0.96741	TLK1
ENSG00000123600	2	172173919	172291312	422	64	1474097	2.0341	0.020969	METTL8
ENSG00000115827	2	172290727	172341562	226	25	1474097	1.3213	0.093195	DCAF17
ENSG00000071967	2	172378757	172414643	211	44	1474097	-0.052057	0.52076	CYBRD1
ENSG00000077380	2	172543919	172604930	260	35	1474097	-0.54015	0.70545	DYNC1I2
ENSG00000268821	2	172560844	172567314	30	16	1474097	-0.95816	0.83101	AC068039.1
ENSG00000115840	2	172640880	172864766	1034	53	1474097	-1.0907	0.8623	SLC25A12
ENSG00000128708	2	172778958	172848599	314	54	1474097	-1.0046	0.84246	HAT1
ENSG00000172878	2	172864490	172947158	402	61	1474097	0.24261	0.40415	METAP1D
ENSG00000144355	2	172949468	172954405	14	9	1474097	1.0548	0.14576	DLX1
ENSG00000115844	2	172964167	172967628	10	7	1474097	0.88901	0.187	DLX2
ENSG00000091409	2	173292082	173371181	496	57	1474097	0.97684	0.16432	ITGA6
ENSG00000152256	2	173420101	173489823	336	32	1474097	0.72065	0.23556	PDK1
ENSG00000091428	2	173600002	173917621	1430	132	1474097	-1.4255	0.923	RAPGEF4
ENSG00000091436	2	173940163	174132738	980	75	1474097	0.66127	0.25422	MLTK
ENSG00000144354	2	174219548	174233725	84	25	1474097	1.2614	0.10359	CDCA7
ENSG00000172845	2	174771187	174830430	311	40	1474097	-0.65908	0.74508	SP3
ENSG00000138430	2	174937175	175113426	842	40	1474097	1.0303	0.15144	OLA1
ENSG00000217236	2	175199674	175203220	15	5	1474097	-0.14178	0.55637	SP9
ENSG00000268241	2	175200601	175202151	2	1	1474097	-1.7055	0.95595	AC018470.1
ENSG00000138433	2	175212750	175260443	166	35	1474097	1.4246	0.077133	CIR1
ENSG00000144306	2	175260458	175294303	148	17	1474097	1.9376	0.026337	SCRN3
ENSG00000163328	2	175296966	175351822	189	39	1474097	0.59326	0.2765	GPR155
ENSG00000115935	2	175424300	175547644	368	70	1474097	-0.41757	0.66187	WIPF1
ENSG00000138435	2	175612320	175629200	76	18	1474097	-2.5954	0.99528	CHRNA1
ENSG00000128656	2	175664091	175870097	677	58	1474097	-1.764	0.96113	CHN1
ENSG00000115966	2	175936978	176033110	396	38	1474097	-0.50951	0.6948	ATF2
ENSG00000154518	2	176040986	176049335	56	15	1474097	-0.77058	0.77952	ATP5G3
ENSG00000144320	2	176788620	176867567	324	49	1474097	-0.656	0.74409	KIAA1715
ENSG00000174279	2	176942200	176948641	26	15	1474097	0.086928	0.46536	EVX2
ENSG00000128714	2	176957619	176960666	9	5	1474097	-1.6275	0.94818	HOXD13
ENSG00000170178	2	176964458	176966408	9	5	1474097	-0.023909	0.50954	HOXD12
ENSG00000128713	2	176968944	176974722	22	10	1474097	0.81161	0.20851	HOXD11
ENSG00000128710	2	176973518	176984670	49	20	1474097	1.1068	0.13418	HOXD10
ENSG00000128709	2	176987088	176989853	12	7	1474097	1.0864	0.13864	HOXD9
ENSG00000175879	2	176994422	176997423	11	7	1474097	1.3064	0.095716	HOXD8
ENSG00000128652	2	177001340	177037830	122	29	1474097	-0.17145	0.56806	HOXD3
ENSG00000170166	2	177015950	177017954	6	3	1474097	0.18584	0.42628	HOXD4
ENSG00000128645	2	177053307	177055688	7	4	1474097	0.82046	0.20598	HOXD1
ENSG00000128654	2	177134123	177202753	271	37	1474097	0.22792	0.40985	MTX2
ENSG00000170144	2	178077291	178088686	28	12	1474097	-1.0618	0.85583	HNRNPA3
ENSG00000116044	2	178092323	178257425	730	67	1474097	-1.5089	0.93434	NFE2L2
ENSG00000018510	2	178257372	178408564	615	37	1474097	-2.3374	0.99029	AGPS
ENSG00000196659	2	178413726	178417742	17	6	1474097	-0.41916	0.66245	TTC30B
ENSG00000197557	2	178477720	178483694	45	10	1474097	-1.3926	0.91812	TTC30A
ENSG00000128655	2	178487980	178973066	2633	88	1474097	-2.3416	0.9904	PDE11A
ENSG00000155636	2	178977151	179003738	95	32	1474097	-1.3704	0.91472	RBM45
ENSG00000079156	2	179059208	179264160	945	84	1474097	-0.55064	0.70906	OSBPL6
ENSG00000180228	2	179296141	179316239	88	19	1474097	-1.6742	0.95295	PRKRA
ENSG00000204311	2	179316163	179326117	47	11	1474097	-0.2472	0.59762	DFNB59
ENSG00000079150	2	179328391	179343327	77	11	1474097	-0.83545	0.79827	FKBP7
ENSG00000116095	2	179345195	179381189	137	36	1474097	0.51866	0.302	PLEKHA3
ENSG00000155657	2	179390716	179695529	1163	77	1474097	0.023354	0.49068	TTN
ENSG00000163492	2	179694484	179914813	1134	97	1474097	-0.051468	0.52052	CCDC141
ENSG00000187231	2	179966419	180129517	720	61	1474097	0.88356	0.18847	SESTD1
ENSG00000144331	2	180306709	180726232	2386	175	1474097	-1.4494	0.92638	ZNF385B
ENSG00000163510	2	180809603	180871840	265	28	1474097	-0.57998	0.71904	CWC22
ENSG00000170035	2	181831975	181941312	597	30	1474097	0.28823	0.38658	UBE2E3
ENSG00000115232	2	182321929	182400914	371	54	1474097	-0.43126	0.66686	ITGA4
ENSG00000188452	2	182401403	182545392	673	62	1474097	0.15415	0.43875	CERKL
ENSG00000162992	2	182537815	182545603	24	14	1474097	1.031	0.15127	NEUROD1
ENSG00000138434	2	182756560	182795465	122	29	1474097	0.32294	0.37337	SSFA2
ENSG00000150722	2	182818968	182996125	834	101	1474097	-1.2378	0.89211	PPP1R1C
ENSG00000115252	2	183004763	183387919	1974	103	1474097	1.9975	0.022884	PDE1A
ENSG00000077232	2	183580999	183659191	328	42	1474097	0.019572	0.49219	DNAJC10
ENSG00000162998	2	183698002	183731890	193	42	1474097	-0.20963	0.58302	FRZB
ENSG00000061676	2	183773843	183903586	541	47	1474097	1.0692	0.1425	NCKAP1
ENSG00000162999	2	183943287	183964733	93	27	1474097	0.75378	0.22549	DUSP19
ENSG00000163002	2	183982241	184026408	358	32	1474097	0.1084	0.45684	NUP35
ENSG00000170396	2	185463093	185804219	1627	62	1474097	0.29828	0.38274	ZNF804A
ENSG00000188738	2	186603355	186698017	409	32	1474097	0.96963	0.16611	FSIP2
ENSG00000065548	2	187350883	187374090	83	22	1474097	-0.93459	0.825	ZC3H15
ENSG00000213953	2	187361840	187365393	14	5	1474097	-0.98829	0.8385	AC018867.1
ENSG00000138448	2	187454792	187545628	290	56	1474097	-0.65795	0.74471	ITGAV
ENSG00000144369	2	187558698	187630685	238	52	1474097	-0.54902	0.70851	FAM171B
ENSG00000163012	2	187692562	187713935	123	10	1474097	0.78439	0.2164	ZSWIM2
ENSG00000064989	2	188207856	188313187	406	45	1474097	-1.5359	0.93771	CALCRL
ENSG00000003436	2	188328957	188430487	408	67	1474097	1.4066	0.079767	TFPI
ENSG00000144366	2	189156396	189460653	1190	68	1474097	-1.2655	0.89716	GULP1
ENSG00000174325	2	189598882	189654831	309	24	1474097	0.14439	0.4426	DIRC1
ENSG00000168542	2	189839046	189877472	161	37	1474097	1.0361	0.15008	COL3A1
ENSG00000204262	2	189896622	190044605	614	33	1474097	-0.11826	0.54707	COL5A2
ENSG00000115368	2	190306159	190340291	234	14	1474097	1.6196	0.052663	WDR75
ENSG00000138449	2	190425305	190448484	102	29	1474097	0.59133	0.27715	SLC40A1
ENSG00000138381	2	190526111	190535557	39	14	1474097	0.83737	0.20119	ASNSD1
ENSG00000151687	2	190539016	190625919	262	40	1474097	0.1582	0.43715	ANKAR
ENSG00000128694	2	190611386	190627953	40	16	1474097	0.53521	0.29625	OSGEPL1
ENSG00000128699	2	190635049	190649097	59	15	1474097	0.42112	0.33683	ORMDL1
ENSG00000231145	2	190642909	190643157	2	1	1474097	1.3341	0.091088	AC013468.1
ENSG00000064933	2	190649107	190742355	321	41	1474097	0.9976	0.15924	PMS1
ENSG00000187699	2	190744335	191068210	1470	126	1474097	0.90592	0.18249	C2orf88
ENSG00000138379	2	190920423	190927455	29	9	1474097	1.2858	0.099253	MSTN
ENSG00000198130	2	191054461	191208919	686	30	1474097	2.2819	0.011247	HIBCH
ENSG00000151689	2	191208196	191236391	136	16	1474097	1.3888	0.082452	INPP1
ENSG00000151690	2	191273081	191373931	374	36	1474097	1.6087	0.053842	MFSD6
ENSG00000189362	2	191369068	191399448	114	28	1474097	0.48485	0.31389	TMEM194B
ENSG00000138386	2	191511472	191557492	168	36	1474097	0.43037	0.33347	NAB1
ENSG00000115419	2	191745553	191830278	268	47	1474097	-1.2205	0.88886	GLS
ENSG00000115415	2	191829084	191885686	249	58	1474097	0.39314	0.34711	STAT1
ENSG00000138378	2	191894302	192016322	457	76	1474097	0.23048	0.40886	STAT4
ENSG00000128641	2	192109911	192290115	795	48	1474097	0.096656	0.4615	MYO1B
ENSG00000173559	2	192542794	192561385	53	30	1474097	-0.0141	0.50563	NABP1
ENSG00000168497	2	192699028	192711981	42	19	1474097	0.35401	0.36167	SDPR
ENSG00000144339	2	192813769	193060435	1020	147	1474097	-3.4793	0.99975	TMEFF2
ENSG00000196950	2	196440701	196602426	616	74	1474097	0.15526	0.43831	SLC39A10
ENSG00000118997	2	196602427	196933536	1409	66	1474097	1.0008	0.15845	DNAH7
ENSG00000081320	2	196998290	197041227	236	30	1474097	-0.18106	0.57184	STK17B
ENSG00000138411	2	197059094	197458416	1903	126	1474097	-0.6526	0.74299	HECW2
ENSG00000144395	2	197504278	197628214	437	41	1474097	-0.15653	0.56219	CCDC150
ENSG00000119041	2	197627756	197664449	93	44	1474097	-1.4666	0.92876	GTF3C3
ENSG00000187944	2	197669726	197675000	14	8	1474097	-1.422	0.92249	C2orf66
ENSG00000197121	2	197697728	197792520	282	27	1474097	-0.70231	0.75876	PGAP1
ENSG00000065413	2	197831741	198175897	1542	113	1474097	-0.39638	0.65409	ANKRD44
ENSG00000115524	2	198254508	198299815	149	51	1474097	0.50255	0.30764	SF3B1
ENSG00000115520	2	198318147	198340032	50	25	1474097	-0.24162	0.59546	COQ10B
ENSG00000144381	2	198351305	198381461	83	26	1474097	0.3442	0.36535	HSPD1
ENSG00000115541	2	198364718	198368181	7	5	1474097	0.80839	0.20943	HSPE1
ENSG00000270757	2	198365137	198415450	151	46	1474097	0.34279	0.36588	HSPE1-MOB4
ENSG00000115540	2	198380295	198418423	126	45	1474097	0.18995	0.42468	MOB4
ENSG00000162944	2	198432948	198540769	338	59	1474097	0.87251	0.19146	RFTN2
ENSG00000222017	2	198557830	198639547	183	34	1474097	0.42118	0.33681	AC011997.1
ENSG00000247626	2	198570087	198573113	3	2	1474097	-0.93405	0.82486	MARS2
ENSG00000152430	2	198591603	198651486	134	33	1474097	0.36597	0.35719	BOLL
ENSG00000115896	2	198669426	199437305	2902	165	1474097	-1.0812	0.8602	PLCL1
ENSG00000119042	2	200134223	200335989	530	57	1474097	-0.83342	0.7977	SATB2
ENSG00000226124	2	200625267	200715896	366	66	1474097	1.2774	0.10073	FTCDNL1
ENSG00000178074	2	200775979	200820658	150	35	1474097	2.7717	0.0027882	C2orf69
ENSG00000162971	2	200794698	200820459	82	27	1474097	2.6572	0.0039399	TYW5
ENSG00000162972	2	200820040	200873263	177	45	1474097	2.744	0.0030349	C2orf47
ENSG00000196141	2	201170604	201346986	675	88	1474097	0.055343	0.47793	SPATS2L
ENSG00000155729	2	201353675	201384507	121	43	1474097	-0.85526	0.8038	KCTD18
ENSG00000163535	2	201374731	201448505	277	39	1474097	-0.88456	0.8118	SGOL2
ENSG00000138356	2	201450591	201541787	431	59	1474097	-0.88465	0.81183	AOX1
ENSG00000082153	2	201675317	201688569	42	18	1474097	0.95883	0.16882	BZW1
ENSG00000013441	2	201717732	201729422	45	20	1474097	0.27929	0.39001	CLK1
ENSG00000240344	2	201735630	201754026	58	25	1474097	-0.8141	0.79221	PPIL3
ENSG00000196290	2	201754050	201768655	30	13	1474097	-1.1127	0.86707	NIF3L1
ENSG00000115942	2	201773696	201828403	135	35	1474097	-0.45283	0.67466	ORC2
ENSG00000155744	2	201838441	201936394	309	37	1474097	-0.39762	0.65455	FAM126B
ENSG00000119013	2	201936156	201950473	54	13	1474097	0.30714	0.37937	NDUFB3
ENSG00000003402	2	201980827	202041410	218	38	1474097	-0.0090283	0.5036	CFLAR
ENSG00000003400	2	202047604	202094129	133	28	1474097	0.76549	0.22199	CASP10
ENSG00000064012	2	202098166	202152434	253	40	1474097	0.032425	0.48707	CASP8
ENSG00000155749	2	202152994	202222121	280	39	1474097	0.19176	0.42397	ALS2CR12
ENSG00000115993	2	202241930	202316302	243	38	1474097	-0.88534	0.81201	TRAK2
ENSG00000082146	2	202252581	202345569	283	38	1474097	-0.84392	0.80064	STRADB
